path	score	canonical	h1	meta_desc	words	ctx_block
public/auto/payment-processing-fees-too-high-property-management-san-diego.html	5	1	1	1	2279	1
public/auto/stripe-fees-increasing-restaurants-san-diego.html	5	1	1	1	2284	1
public/auto/payment-processing-fees-too-high-restaurants-san-diego.html	5	1	1	1	2276	1
public/auto/ai-automation-replacing-staff-auto-repair-san-diego.html	5	1	1	1	2232	1
public/auto/ai-automation-replacing-staff-restaurants-california.html	5	1	1	1	2237	1
public/auto/ai-automation-replacing-staff-roofing-california.html	5	1	1	1	2237	1
public/auto/crm-migration-problems-restaurants-san-diego.html	5	1	1	1	2237	1
public/auto/crm-migration-problems-hvac-california.html	5	1	1	1	2237	1
public/auto/crm-migration-problems-salons-california.html	5	1	1	1	2237	1
public/auto/ai-automation-replacing-staff-dental-north-county.html	5	1	1	1	2237	1
public/auto/crm-migration-problems-auto-repair-san-diego.html	5	1	1	1	2237	1
public/auto/stripe-fees-increasing-construction-san-diego.html	5	1	1	1	2244	1
public/auto/stripe-fees-increasing-roofing-north-county.html	5	1	1	1	2237	1
public/auto/google-ads-stopped-working-plumbing-north-county.html	5	1	1	1	2237	1
public/auto/stripe-fees-increasing-real-estate-north-county.html	5	1	1	1	2237	1
public/auto/google-ads-stopped-working-dental-san-diego.html	5	1	1	1	2237	1
public/auto/payment-processing-fees-too-high-agencies-california.html	5	1	1	1	2278	1
public/auto/payment-processing-fees-too-high-construction-california.html	5	1	1	1	2288	1
public/auto/lead-generation-dropping-salons-north-county.html	5	1	1	1	2244	1
public/auto/payment-processing-fees-too-high-auto-repair-north-county.html	5	1	1	1	2286	1
public/auto/stripe-fees-increasing-agencies-san-diego.html	5	1	1	1	2237	1
public/auto/ai-automation-replacing-staff-auto-repair-california.html	5	1	1	1	2237	1
public/auto/lead-generation-dropping-restaurants-north-county.html	5	1	1	1	2244	1
public/auto/crm-migration-problems-contractors-san-diego.html	5	1	1	1	2237	1
public/auto/google-ads-stopped-working-dental-north-county.html	5	1	1	1	2237	1
public/auto/stripe-fees-increasing-salons-north-county.html	5	1	1	1	2237	1
public/auto/ai-automation-replacing-staff-salons-north-county.html	5	1	1	1	2244	1
public/auto/payment-processing-fees-too-high-plumbing-north-county.html	5	1	1	1	2278	1
public/auto/payment-processing-fees-too-high-plumbing-california.html	5	1	1	1	2276	1
public/auto/ai-automation-replacing-staff-contractors-north-county.html	5	1	1	1	2237	1
public/auto/stripe-fees-increasing-auto-repair-north-county.html	5	1	1	1	2237	1
public/auto/payment-processing-fees-too-high-retail-california.html	5	1	1	1	2281	1
public/auto/stripe-fees-increasing-roofing-san-diego.html	5	1	1	1	2237	1
public/auto/phone_gpt_instructions.html	5	1	1	1	557	1
public/auto/san-diego-payments-help.html	5	1	1	1	488	1
public/auto/stripe-fees-increasing-hvac-north-county.html	5	1	1	1	2276	1
public/auto/lead-generation-dropping-retail-north-county.html	5	1	1	1	2244	1
public/auto/san-diego-ai-automation-help.html	5	1	1	1	490	1
public/auto/google-ads-stopped-working-property-management-california.html	5	1	1	1	2237	1
public/auto/san-diego-tech-help.html	5	1	1	1	490	1
public/auto/ai-automation-replacing-staff-landscaping-california.html	5	1	1	1	2244	1
public/auto/google-ads-stopped-working-contractors-san-diego.html	5	1	1	1	2244	1
public/auto/payment-processing-fees-too-high-dental-san-diego.html	5	1	1	1	2277	1
public/auto/crm-migration-problems-electricians-california.html	5	1	1	1	2232	1
public/auto/google-ads-stopped-working-restaurants-san-diego.html	5	1	1	1	2237	1
public/auto/stripe-fees-increasing-agencies-california.html	5	1	1	1	2232	1
public/auto/stripe-fees-increasing-dental-california.html	5	1	1	1	2232	1
public/auto/when-to-escalate-to-a-human.html	5	1	1	1	483	1
public/auto/ai-automation-replacing-staff-plumbing-north-county.html	5	1	1	1	2237	1
public/auto/lead-generation-dropping-plumbing-san-diego.html	5	1	1	1	2244	1
public/auto/lead-generation-dropping-hvac-california.html	5	1	1	1	2237	1
public/auto/google-ads-stopped-working-retail-san-diego.html	5	1	1	1	2232	1
public/auto/google-ads-stopped-working-construction-san-diego.html	5	1	1	1	2237	1
public/auto/google-ads-stopped-working-electricians-north-county.html	5	1	1	1	2232	1
public/auto/ai-automation-for-restaurants.html	5	1	1	1	2318	1
public/auto/ai-automation-replacing-staff-hvac-california.html	5	1	1	1	2244	1
public/auto/payment-processing-fees-too-high-salons-north-county.html	5	1	1	1	2280	1
public/when-not-to/when-not-to-file-a-claim.html	5	1	1	1	738	1
public/when-not-to/when-not-to-switch-vendors.html	5	1	1	1	739	1
public/when-not-to/when-not-to-use-ai.html	5	1	1	1	738	1
public/when-not-to/when-not-to-change-processes.html	5	1	1	1	738	1
public/when-not-to/when-not-to-buy-software.html	5	1	1	1	728	1
public/when-not-to/when-not-to-sign-now.html	5	1	1	1	733	1
public/when-not-to/when-not-to-chase-cheap-pricing.html	5	1	1	1	735	1
public/when-not-to/when-not-to-spend-yet.html	5	1	1	1	732	1
public/when-not-to/when-not-to-automate.html	5	1	1	1	731	1
public/when-not-to/when-not-to-scale-fast.html	5	1	1	1	730	1
public/ai-clarity/can-i-trust-this-ai-answer.html	5	1	1	1	725	1
public/ai-clarity/why-ai-needs-human-oversight.html	5	1	1	1	722	1
public/ai-clarity/should-i-trust-ai-with-money.html	5	1	1	1	724	1
public/ai-clarity/why-ai-cant-take-responsibility.html	5	1	1	1	734	1
public/ai-clarity/does-ai-make-up-facts.html	5	1	1	1	720	1
public/ai-clarity/should-i-double-check-ai.html	5	1	1	1	731	1
public/ai-clarity/is-chatgpt-accurate.html	5	1	1	1	728	1
public/ai-clarity/limits-of-artificial-intelligence.html	5	1	1	1	731	1
public/ai-clarity/is-ai-safe-for-important-decisions.html	5	1	1	1	724	1
public/ai-clarity/ai-context-missing-problems.html	5	1	1	1	724	1
public/ai-clarity/ai-explained-in-plain-english.html	5	1	1	1	729	1
public/ai-clarity/how-often-is-ai-wrong.html	5	1	1	1	720	1
public/ai-clarity/is-ai-guessing.html	5	1	1	1	724	1
public/ai-clarity/ai-logic-vs-real-world.html	5	1	1	1	719	1
public/ai-clarity/should-i-rely-on-ai-for-decisions.html	5	1	1	1	731	1
public/ai-clarity/ai-clarity-before-action.html	5	1	1	1	724	1
public/ai-clarity/ai-sounds-right-but-is-it.html	5	1	1	1	717	1
public/ai-clarity/sideguy-ai-clarity.html	5	1	1	1	724	1
public/ai-clarity/ai-vs-human-judgment.html	5	1	1	1	731	1
public/ai-clarity/ai-does-not-know-your-situation.html	5	1	1	1	731	1
public/ai-clarity/should-i-trust-ai-with-legal.html	5	1	1	1	727	1
public/ai-clarity/when-ai-gets-it-wrong.html	5	1	1	1	722	1
public/ai-clarity/ai-answers-without-accountability.html	5	1	1	1	722	1
public/ai-clarity/ai-needs-context.html	5	1	1	1	733	1
public/ai-clarity/should-i-ask-a-human-after-ai.html	5	1	1	1	729	1
public/ai-clarity/what-ai-does-not-know.html	5	1	1	1	717	1
public/ai-clarity/why-ai-cant-see-the-full-picture.html	5	1	1	1	719	1
public/ai-clarity/how-to-spot-ai-errors.html	5	1	1	1	723	1
public/ai-clarity/ai-without-liability.html	5	1	1	1	730	1
public/ai-clarity/should-i-trust-ai-with-risk.html	5	1	1	1	729	1
public/ai-clarity/can-ai-give-bad-advice.html	5	1	1	1	731	1
public/ai-clarity/ai-is-not-a-decision-maker.html	5	1	1	1	732	1
public/ai-clarity/when-to-ignore-ai-advice.html	5	1	1	1	725	1
public/ai-clarity/is-ai-confident-but-wrong.html	5	1	1	1	722	1
public/ai-clarity/human-in-the-loop-ai.html	5	1	1	1	726	1
public/ai-clarity/ai-confidence-trap.html	5	1	1	1	724	1
public/ai-clarity/ai-misinformation-explained.html	5	1	1	1	729	1
public/ai-clarity/ai-vs-experience.html	5	1	1	1	732	1
public/ai-clarity/how-to-verify-ai-output.html	5	1	1	1	731	1
public/ai-clarity/is-ai-hallucinating.html	5	1	1	1	724	1
public/money-clarity/is-this-chargeback-legit.html	5	1	1	1	726	1
public/money-clarity/is-my-payment-stack-overkill.html	5	1	1	1	747	1
public/money-clarity/what-triggers-payment-holds.html	5	1	1	1	738	1
public/money-clarity/why-are-my-processing-fees-so-high.html	5	1	1	1	734	1
public/money-clarity/is-my-cash-flow-being-hurt.html	5	1	1	1	736	1
public/money-clarity/should-i-accept-crypto-payments.html	5	1	1	1	734	1
public/money-clarity/how-to-audit-my-payment-costs.html	5	1	1	1	735	1
public/money-clarity/am-i-overpaying-for-payments.html	5	1	1	1	740	1
public/money-clarity/how-do-modern-payments-work.html	5	1	1	1	735	1
public/money-clarity/why-do-platforms-delay-payouts.html	5	1	1	1	729	1
public/money-clarity/should-i-switch-payment-processors.html	5	1	1	1	734	1
public/money-clarity/what-is-real-time-settlement.html	5	1	1	1	731	1
public/money-clarity/what-is-net-30-net-7-net-0.html	5	1	1	1	735	1
public/money-clarity/should-i-talk-to-a-human-about-payments.html	5	1	1	1	733	1
public/money-clarity/am-i-paying-hidden-fees.html	5	1	1	1	737	1
public/money-clarity/is-solana-used-for-payments.html	5	1	1	1	731	1
public/money-clarity/is-my-merchant-account-at-risk.html	5	1	1	1	742	1
public/money-clarity/why-is-my-payout-delayed.html	5	1	1	1	734	1
public/money-clarity/how-to-reduce-payment-friction.html	5	1	1	1	735	1
public/money-clarity/should-i-get-a-second-opinion-on-fees.html	5	1	1	1	741	1
public/money-clarity/how-to-avoid-chargebacks.html	5	1	1	1	727	1
public/money-clarity/is-this-billing-error-or-fraud.html	5	1	1	1	730	1
public/money-clarity/sideguy-payment-clarity.html	5	1	1	1	740	1
public/money-clarity/how-to-read-a-processing-statement.html	5	1	1	1	734	1
public/money-clarity/should-i-accept-ach-payments.html	5	1	1	1	738	1
public/money-clarity/what-is-instant-settlement.html	5	1	1	1	729	1
public/money-clarity/why-do-refunds-take-so-long.html	5	1	1	1	736	1
public/money-clarity/is-stripe-overcharging-me.html	5	1	1	1	731	1
public/money-clarity/why-does-stripe-hold-funds.html	5	1	1	1	731	1
public/money-clarity/where-did-my-money-go.html	5	1	1	1	741	1
public/money-clarity/is-this-payment-fee-normal.html	5	1	1	1	746	1
public/money-clarity/what-are-interchange-fees.html	5	1	1	1	731	1
public/money-clarity/what-is-same-day-settlement.html	5	1	1	1	734	1
public/money-clarity/why-was-my-account-frozen.html	5	1	1	1	732	1
public/money-clarity/why-do-fees-change-each-month.html	5	1	1	1	735	1
public/money-clarity/is-my-payment-provider-transparent.html	5	1	1	1	740	1
public/money-clarity/what-is-a-payment-facilitator.html	5	1	1	1	733	1
public/money-clarity/should-i-trust-this-invoice.html	5	1	1	1	730	1
public/money-clarity/how-fast-should-payments-settle.html	5	1	1	1	746	1
public/compliance-timelines/how-long-compliance-actually-takes.html	5	1	1	1	681	1
public/compliance-timelines/audit-prep-timeline.html	5	1	1	1	670	1
public/compliance-timelines/compliance-readiness-checklist.html	5	1	1	1	678	1
public/compliance-timelines/compliance-implementation-timeline.html	5	1	1	1	675	1
public/decision-hubs/panic-help.html	5	1	1	1	670	1
public/decision-hubs/urgent-help.html	5	1	1	1	987	1
public/decision-hubs/money-help.html	5	1	1	1	865	1
public/compliance-faq/what-does-compliance-software-actually-do.html	5	1	1	1	723	1
public/compliance-faq/can-ai-handle-compliance.html	5	1	1	1	711	1
public/compliance-faq/who-is-responsible-for-compliance.html	5	1	1	1	710	1
public/compliance-faq/what-happens-if-compliance-fails.html	5	1	1	1	713	1
public/compliance-faq/is-compliance-software-required-by-law.html	5	1	1	1	717	1
public/compliance-as-code/what-is-compliance-as-code.html	5	1	1	1	724	1
public/compliance-as-code/ai-driven-compliance-systems.html	5	1	1	1	721	1
public/compliance-as-code/compliance-as-code-vs-saas.html	5	1	1	1	729	1
public/compliance-as-code/compliance-as-code-examples.html	5	1	1	1	723	1
public/regulatory-enforcement/how-compliance-is-enforced.html	5	1	1	1	682	1
public/regulatory-enforcement/do-regulators-care-about-compliance-software.html	5	1	1	1	683	1
public/regulatory-enforcement/what-regulators-actually-look-for.html	5	1	1	1	684	1
public/regulatory-enforcement/why-companies-get-fined-notified-or-warned.html	5	1	1	1	693	1
public/decision-support/i-still-dont-know-what-to-do.html	5	1	1	1	713	1
public/decision-support/should-i-build-or-buy-compliance.html	5	1	1	1	699	1
public/decision-support/i-read-everything-now-what.html	5	1	1	1	700	1
public/decision-support/who-should-own-compliance-in-my-company.html	5	1	1	1	704	1
public/problem-pages/restaurant-payment-processing-near-me-san-marcos.html	5	1	1	1	2336	1
public/problem-pages/restaurant-payment-processing-for-small-business-vista.html	5	1	1	1	2323	1
public/problem-pages/restaurant-payment-processing-near-me-escondido.html	5	1	1	1	2325	1
public/problem-pages/restaurant-payment-processing-for-small-business-la-jolla.html	5	1	1	1	2324	1
public/problem-pages/restaurant-payment-processing-vs-stripe.html	5	1	1	1	2324	1
public/problem-pages/restaurant-payment-processing-setup-guide.html	5	1	1	1	2310	1
public/problem-pages/how-to-lower-payment-processing-fees-for-small-business-san-diego.html	5	1	1	1	2327	1
public/problem-pages/restaurant-payment-processing-vista.html	5	1	1	1	2322	1
public/problem-pages/how-to-lower-payment-processing-fees-near-me-san-diego.html	5	1	1	1	2323	1
public/problem-pages/restaurant-payment-processing-save-money.html	5	1	1	1	2306	1
public/problem-pages/restaurant-payment-processing-near-me-coronado.html	5	1	1	1	2331	1
public/problem-pages/restaurant-payment-processing-san-diego.html	5	1	1	1	2321	1
public/problem-pages/restaurant-payment-processing-worth-it.html	5	1	1	1	2314	1
public/problem-pages/restaurant-payment-processing-problem.html	5	1	1	1	2312	1
public/problem-pages/restaurant-payment-processing-vs-quickbooks.html	5	1	1	1	2323	1
public/problem-pages/restaurant-payment-processing-near-me-vista.html	5	1	1	1	2328	1
public/problem-pages/restaurant-payment-processing-vs-manual-process.html	5	1	1	1	2321	1
public/problem-pages/restaurant-payment-processing-quote.html	5	1	1	1	2309	1
public/problem-pages/restaurant-payment-processing-near-me-la-jolla.html	5	1	1	1	2339	1
public/problem-pages/who-helps-with-restaurant-payment-processing.html	5	1	1	1	2318	1
public/problem-pages/restaurant-payment-processing-pricing.html	5	1	1	1	2327	1
public/problem-pages/restaurant-payment-processing-near-me-oceanside.html	5	1	1	1	2328	1
public/problem-pages/restaurant-payment-processing-near-me-chula-vista.html	5	1	1	1	2324	1
public/problem-pages/why-is-restaurant-payment-processing-so-expensive.html	5	1	1	1	2324	1
public/problem-pages/restaurant-payment-processing-oceanside.html	5	1	1	1	2313	1
public/problem-pages/restaurant-payment-processing-near-me.html	5	1	1	1	2325	1
public/problem-pages/what-is-how-to-lower-payment-processing-fees.html	5	1	1	1	2322	1
public/problem-pages/restaurant-payment-processing-issue.html	5	1	1	1	2307	1
public/problem-pages/restaurant-payment-processing-cost-san-diego.html	5	1	1	1	2333	1
public/problem-pages/what-is-restaurant-payment-processing.html	5	1	1	1	2319	1
public/problem-pages/restaurant-payment-processing-near-me-san-diego.html	5	1	1	1	2325	1
public/problem-pages/restaurant-payment-processing-not-working.html	5	1	1	1	2326	1
public/problem-pages/restaurant-payment-processing-roi.html	5	1	1	1	2323	1
public/problem-pages/restaurant-payment-processing-stopped-working.html	5	1	1	1	2313	1
public/problem-pages/how-to-lower-payment-processing-fees-san-diego.html	5	1	1	1	2331	1
public/problem-pages/who-helps-with-how-to-lower-payment-processing-fees.html	5	1	1	1	2339	1
public/problem-pages/restaurant-payment-processing-for-small-business-oceanside.html	5	1	1	1	2326	1
public/problem-pages/restaurant-payment-processing-near-me-del-mar.html	5	1	1	1	2338	1
public/problem-pages/restaurant-payment-processing-for-small-business-san-diego.html	5	1	1	1	2319	1
public/problem-pages/restaurant-payment-processing-san-marcos.html	5	1	1	1	2313	1
public/problem-pages/restaurant-payment-processing-troubleshooting.html	5	1	1	1	2316	1
public/problem-pages/restaurant-payment-processing-for-small-business-san-marcos.html	5	1	1	1	2320	1
public/problem-pages/restaurant-payment-processing-near-me-encinitas.html	5	1	1	1	2330	1
public/problem-pages/restaurant-payment-processing-la-jolla.html	5	1	1	1	2313	1
public/problem-pages/restaurant-payment-processing-urgent-help.html	5	1	1	1	2315	1
public/problem-pages/restaurant-payment-processing-how-it-works.html	5	1	1	1	2319	1
public/problem-pages/restaurant-payment-processing-near-me-carlsbad.html	5	1	1	1	2324	1
public/problem-pages/how-to-lower-payment-processing-fees-cost-san-diego.html	5	1	1	1	2315	1
public/problem-pages/restaurant-payment-processing-vs-square.html	5	1	1	1	2332	1
public/problem-pages/why-is-how-to-lower-payment-processing-fees-so-expensive.html	5	1	1	1	2323	1
public/compliance-checklists/audit-evidence-examples.html	5	1	1	1	667	1
public/compliance-checklists/what-regulators-accept-as-evidence.html	5	1	1	1	680	1
public/compliance-checklists/minimum-compliance-documentation.html	5	1	1	1	672	1
public/compliance-checklists/index.html	5	1	1	1	675	1
public/compliance-checklists/compliance-evidence-checklist.html	5	1	1	1	671	1
public/im-stuck/index.html	5	1	1	1	703	1
public/after-hours/after-hours-31.html	5	1	1	1	966	1
public/after-hours/after-hours-18.html	5	1	1	1	858	1
public/after-hours/after-hours-49.html	5	1	1	1	1103	1
public/after-hours/after-hours-45.html	5	1	1	1	1074	1
public/after-hours/after-hours-8.html	5	1	1	1	776	1
public/after-hours/after-hours-21.html	5	1	1	1	878	1
public/after-hours/after-hours-24.html	5	1	1	1	901	1
public/after-hours/after-hours-50.html	5	1	1	1	1109	1
public/after-hours/after-hours-10.html	5	1	1	1	799	1
public/after-hours/after-hours-9.html	5	1	1	1	777	1
public/after-hours/after-hours-13.html	5	1	1	1	820	1
public/after-hours/after-hours-28.html	5	1	1	1	942	1
public/after-hours/after-hours-30.html	5	1	1	1	951	1
public/after-hours/after-hours-17.html	5	1	1	1	852	1
public/after-hours/after-hours-34.html	5	1	1	1	981	1
public/after-hours/after-hours-14.html	5	1	1	1	821	1
public/after-hours/after-hours-44.html	5	1	1	1	1069	1
public/after-hours/after-hours-6.html	5	1	1	1	757	1
public/after-hours/after-hours-2.html	5	1	1	1	720	1
public/after-hours/after-hours-5.html	5	1	1	1	746	1
public/after-hours/after-hours-43.html	5	1	1	1	1060	1
public/after-hours/after-hours-25.html	5	1	1	1	904	1
public/after-hours/after-hours-47.html	5	1	1	1	1085	1
public/after-hours/after-hours-20.html	5	1	1	1	878	1
public/after-hours/after-hours-41.html	5	1	1	1	1033	1
public/after-hours/after-hours-39.html	5	1	1	1	1024	1
public/after-hours/after-hours-12.html	5	1	1	1	805	1
public/after-hours/after-hours-46.html	5	1	1	1	1087	1
public/after-hours/after-hours-27.html	5	1	1	1	932	1
public/after-hours/after-hours-29.html	5	1	1	1	941	1
public/after-hours/after-hours-33.html	5	1	1	1	976	1
public/after-hours/after-hours-42.html	5	1	1	1	1040	1
public/after-hours/after-hours-36.html	5	1	1	1	1002	1
public/after-hours/after-hours-38.html	5	1	1	1	1013	1
public/after-hours/after-hours-40.html	5	1	1	1	1032	1
public/after-hours/after-hours-37.html	5	1	1	1	1002	1
public/after-hours/after-hours-23.html	5	1	1	1	894	1
public/after-hours/after-hours-19.html	5	1	1	1	868	1
public/after-hours/after-hours-48.html	5	1	1	1	1103	1
public/after-hours/after-hours-16.html	5	1	1	1	837	1
public/after-hours/after-hours-11.html	5	1	1	1	797	1
public/after-hours/after-hours-15.html	5	1	1	1	836	1
public/after-hours/after-hours-1.html	5	1	1	1	717	1
public/after-hours/after-hours-4.html	5	1	1	1	738	1
public/after-hours/after-hours-32.html	5	1	1	1	968	1
public/after-hours/after-hours-22.html	5	1	1	1	892	1
public/after-hours/after-hours-3.html	5	1	1	1	735	1
public/after-hours/after-hours-26.html	5	1	1	1	924	1
public/after-hours/after-hours-35.html	5	1	1	1	996	1
public/after-hours/after-hours-7.html	5	1	1	1	768	1
public/compliance-drift/compliance-drift-explained.html	5	1	1	1	678	1
public/decision-intelligence/human-judgment-checkpoints.html	5	1	1	1	718	1
public/decision-intelligence/timing-advantage.html	5	1	1	1	713	1
public/decision-intelligence/decision-reversal-costs.html	5	1	1	1	719	1
public/decision-intelligence/unknown-unknowns.html	5	1	1	1	713	1
public/decision-intelligence/explanation-before-action.html	5	1	1	1	725	1
public/decision-intelligence/tradeoff-clarity.html	5	1	1	1	715	1
public/decision-intelligence/when-clarity-is-enough.html	5	1	1	1	730	1
public/decision-intelligence/risk-weighting.html	5	1	1	1	713	1
public/decision-intelligence/second-order-effects.html	5	1	1	1	717	1
public/decision-intelligence/option-mapping.html	5	1	1	1	709	1
public/decision-intelligence/signal-vs-noise.html	5	1	1	1	717	1
public/decision-intelligence/confidence-vs-certainty.html	5	1	1	1	719	1
public/decision-intelligence/decision-framing-errors.html	5	1	1	1	724	1
public/decision-intelligence/false-urgency-detection.html	5	1	1	1	726	1
public/decision-intelligence/decision-fatigue-recovery.html	5	1	1	1	717	1
public/resolution-paths/local-context-check.html	5	1	1	1	717	1
public/resolution-paths/calm-next-step.html	5	1	1	1	719	1
public/resolution-paths/small-safe-tests.html	5	1	1	1	720	1
public/resolution-paths/risk-isolation.html	5	1	1	1	719	1
public/resolution-paths/clarify-before-committing.html	5	1	1	1	726	1
public/resolution-paths/exit-plan-design.html	5	1	1	1	717	1
public/resolution-paths/human-review-gate.html	5	1	1	1	726	1
public/resolution-paths/delay-irrevocable-steps.html	5	1	1	1	722	1
public/resolution-paths/decision-documentation.html	5	1	1	1	718	1
public/resolution-paths/map-options-first.html	5	1	1	1	727	1
public/airport-help/san-diego-airport-delays-weather-help.html	5	1	1	1	643	1
public/airport-help/san-diego-airport-transportation-help.html	5	1	1	1	687	1
public/airport-help/missed-flight-san-diego-airport-what-to-do.html	5	1	1	1	657	1
public/airport-help/san-diego-airport-terminal-2-help.html	5	1	1	1	683	1
public/airport-help/picking-someone-up-san-diego-airport-help.html	5	1	1	1	646	1
public/airport-help/uber-vs-parking-san-diego-airport.html	5	1	1	1	658	1
public/airport-help/san-diego-airport-terminal-1-help.html	5	1	1	1	673	1
public/discovery/problem-radar.html	5	1	1	1	912	1
public/regulatory-investigations/can-compliance-software-prevent-investigations.html	5	1	1	1	697	1
public/regulatory-investigations/how-long-compliance-investigations-last.html	5	1	1	1	685	1
public/regulatory-investigations/what-triggers-a-compliance-investigation.html	5	1	1	1	688	1
public/regulatory-investigations/what-happens-during-regulatory-investigation.html	5	1	1	1	690	1
public/compliance-incidents/when-humans-need-to-step-in.html	5	1	1	1	681	1
public/compliance-incidents/data-breach-compliance-responsibility.html	5	1	1	1	678	1
public/compliance-incidents/incident-response-vs-compliance-tools.html	5	1	1	1	682	1
public/compliance-incidents/what-happens-when-compliance-breaks.html	5	1	1	1	682	1
public/urgent-help/urgent-help-9.html	5	1	1	1	795	1
public/urgent-help/urgent-help-13.html	5	1	1	1	815	1
public/urgent-help/urgent-help-2.html	5	1	1	1	728	1
public/urgent-help/urgent-help-40.html	5	1	1	1	1032	1
public/urgent-help/urgent-help-6.html	5	1	1	1	761	1
public/urgent-help/urgent-help-14.html	5	1	1	1	834	1
public/urgent-help/urgent-help-23.html	5	1	1	1	896	1
public/urgent-help/urgent-help-37.html	5	1	1	1	1009	1
public/urgent-help/urgent-help-3.html	5	1	1	1	739	1
public/urgent-help/urgent-help-21.html	5	1	1	1	875	1
public/urgent-help/urgent-help-19.html	5	1	1	1	859	1
public/urgent-help/urgent-help-16.html	5	1	1	1	850	1
public/urgent-help/urgent-help-15.html	5	1	1	1	829	1
public/urgent-help/urgent-help-22.html	5	1	1	1	888	1
public/urgent-help/urgent-help-49.html	5	1	1	1	1107	1
public/urgent-help/urgent-help-26.html	5	1	1	1	920	1
public/urgent-help/urgent-help-47.html	5	1	1	1	1093	1
public/urgent-help/urgent-help-27.html	5	1	1	1	930	1
public/urgent-help/urgent-help-38.html	5	1	1	1	1016	1
public/urgent-help/urgent-help-18.html	5	1	1	1	858	1
public/urgent-help/urgent-help-44.html	5	1	1	1	1064	1
public/urgent-help/urgent-help-32.html	5	1	1	1	970	1
public/urgent-help/urgent-help-31.html	5	1	1	1	960	1
public/urgent-help/urgent-help-43.html	5	1	1	1	1057	1
public/urgent-help/urgent-help-24.html	5	1	1	1	906	1
public/urgent-help/urgent-help-39.html	5	1	1	1	1027	1
public/urgent-help/urgent-help-10.html	5	1	1	1	799	1
public/urgent-help/urgent-help-25.html	5	1	1	1	912	1
public/urgent-help/urgent-help-1.html	5	1	1	1	728	1
public/urgent-help/urgent-help-35.html	5	1	1	1	992	1
public/urgent-help/urgent-help-7.html	5	1	1	1	777	1
public/urgent-help/urgent-help-11.html	5	1	1	1	801	1
public/urgent-help/urgent-help-12.html	5	1	1	1	804	1
public/urgent-help/urgent-help-33.html	5	1	1	1	981	1
public/urgent-help/urgent-help-20.html	5	1	1	1	873	1
public/urgent-help/urgent-help-30.html	5	1	1	1	952	1
public/urgent-help/urgent-help-28.html	5	1	1	1	945	1
public/urgent-help/urgent-help-17.html	5	1	1	1	850	1
public/urgent-help/urgent-help-41.html	5	1	1	1	1041	1
public/urgent-help/urgent-help-8.html	5	1	1	1	783	1
public/urgent-help/urgent-help-34.html	5	1	1	1	980	1
public/urgent-help/urgent-help-46.html	5	1	1	1	1083	1
public/urgent-help/urgent-help-4.html	5	1	1	1	741	1
public/urgent-help/urgent-help-29.html	5	1	1	1	944	1
public/urgent-help/urgent-help-48.html	5	1	1	1	1099	1
public/urgent-help/urgent-help-5.html	5	1	1	1	747	1
public/urgent-help/urgent-help-36.html	5	1	1	1	997	1
public/urgent-help/urgent-help-45.html	5	1	1	1	1081	1
public/urgent-help/urgent-help-42.html	5	1	1	1	1043	1
public/urgent-help/urgent-help-50.html	5	1	1	1	1114	1
public/failure-modes/misaligned-incentives.html	5	1	1	1	708	1
public/failure-modes/unchecked-ai-output.html	5	1	1	1	716	1
public/failure-modes/bad-defaults.html	5	1	1	1	715	1
public/failure-modes/support-black-holes.html	5	1	1	1	728	1
public/failure-modes/complexity-creep.html	5	1	1	1	720	1
public/failure-modes/hidden-assumptions.html	5	1	1	1	712	1
public/failure-modes/pricing-traps.html	5	1	1	1	710	1
public/failure-modes/vendor-dependence.html	5	1	1	1	719	1
public/failure-modes/irreversible-choices.html	5	1	1	1	721	1
public/failure-modes/outsourced-thinking.html	5	1	1	1	722	1
public/failure-modes/overautomation.html	5	1	1	1	708	1
public/failure-modes/tool-sprawl.html	5	1	1	1	722	1
public/failure-modes/premature-optimization.html	5	1	1	1	712	1
public/failure-modes/speed-without-accuracy.html	5	1	1	1	717	1
public/failure-modes/misleading-metrics.html	5	1	1	1	709	1
public/compliance-audits/does-compliance-software-help-audits.html	5	1	1	1	685	1
public/compliance-audits/audit-readiness-explained.html	5	1	1	1	690	1
public/compliance-audits/how-compliance-audits-work.html	5	1	1	1	685	1
public/compliance-audits/what-auditors-actually-look-for.html	5	1	1	1	690	1
public/connectors/who-owns-the-outcome.html	5	1	1	1	717	1
public/connectors/system-failure-modes.html	5	1	1	1	709	1
public/connectors/payments-and-cash-flow.html	5	1	1	1	777	1
public/connectors/problem-framing-errors.html	5	1	1	1	722	1
public/connectors/buy-vs-build-decisions.html	5	1	1	1	712	1
public/connectors/local-operators-and-tech.html	5	1	1	1	717	1
public/connectors/fees-and-transparency.html	5	1	1	1	711	1
public/connectors/trust-signals-online.html	5	1	1	1	713	1
public/connectors/clarity-before-cost.html	5	1	1	1	713	1
public/connectors/operator-accountability.html	5	1	1	1	709	1
public/connectors/workflow-friction-mapping.html	5	1	1	1	713	1
public/connectors/insurance-and-ai-risk.html	5	1	1	1	723	1
public/connectors/pricing-model-comparisons.html	5	1	1	1	713	1
public/connectors/support-vs-sales-dynamics.html	5	1	1	1	715	1
public/connectors/tool-selection-clarity.html	5	1	1	1	723	1
public/connectors/when-ai-should-stop.html	5	1	1	1	718	1
public/connectors/vendors-and-lock-in.html	5	1	1	1	717	1
